id,nombre,departamento_id,financiamiento,terapia_intensiva
50500702361340,sanatorio maipu.-,70,Privado,no
51260072329987,servicio radiologico sep,7,Privado,no
15020022319327,mater sant,2,Privado,no
15020102319293,buenos aires hogar srl,10,Privado,no
51221262327568,laboratorio analisis clinicos modelo (dra. tomaszuk),126,Privado,no
15580352368589,casa hogar milagros,35,Privado,no
15500212161328,hogar vicente vildoza i.-,21,Provincial,no
13500282361333,residencia terapeutica para varones.-,28,Privado,no
15821262188826,residencia de adultos mayores santa ana,126,Provincial,no
51065602319361,laboratorio de bioquimica drs. ahumada,560,Privado,no
51065682319311,labint,568,Privado,no
50420352354536,consultorio medico luis ordoñez,35,Privado,no
51065152319344,laboratorio merino - grand bourg,515,Privado,no
50180492140307,centro de atencion a la discapacidad,49,Provincial,no
50700982378436,c.p.a. consultorio odontologico gomez puche,98,Privado,no
50940142395538,gabinete de psicologia-asesoria psico socio juridico,14,Privado,no
50581122168599,puesto sanitario alazanes,112,Provincial,no
51141612335866,laboratorio de analisis clinicos bioqlab,161,Privado,no
50065602119678,centro provincial de atencion - moreno (moreno),560,Provincial,no
51065152319609,laboratorio de analisis clinicos angeleri,515,Privado,no
15140632335849,hogar santa angelita,63,Privado,no
51140632335723,laboratorio bioquimico reale,63,Privado,no
51141822335726,laboratorio de analisis clinicos visca,182,Privado,no
51140142335454,laboratorio de analisis clinicos attinello,14,Privado,no
53180212140313,ministerio de salud de la provincia de corrientes,21,Provincial,no
51063572319791,laboratorio de analisis clinicos albornoz giambelli,357,Privado,no
15020092319402,barragan,9,Privado,no
13500702361367,hogar de campo.-,70,Privado,no
51820142388880,laboratorio de analisis clinicos dra. maria elena font,14,Privado,no
51065812319550,laboratorio de analisis clinicos lacoste,581,Privado,no
51141822335724,laboratorio de analisis clinicos  de dra. maria esther cavallone,182,Privado,no
52780422383571,osteokinesis,42,Privado,no
51067632319834,laboratorio de analisis clinicos tonello,763,Privado,no
15020042319491,residencia geriatrica manfredi jesus,4,Privado,no
51067982319807,laboratorio de analisis clinicos ledo,798,Privado,no
15067072319487,hogar de ancianos saladillo,707,Privado,no
51061822319496,laboratorio de analisis clinicos zulian,182,Privado,no
50940142395530,de la bahia centro dental,14,Privado,no
53140142336028,servicio de internacion domiciliaria calmar cordoba,14,Privado,no
51141192335396,laboratorio de analisis clinicos lacmi,119,Privado,no
51140912335541,laboratorio de analisis clinicos conde,91,Privado,no
15020062319409,sagrado corazon,6,Privado,no
51064412319475,laboratorio de analisis clinicos biginelli di tommaso,441,Privado,no
51140422335667,lapac srl,42,Privado,no
15020102319544,instituto privado floresta,10,Privado,no
51820842388914,laboratorio de analisis clinicos estudios bioquimicos,84,Privado,no
15140072335992,residencia geriatrica privada san cayetano,7,Privado,no
51141332135514,lac laboratorio de analisis clinicos,133,Provincial,no
51141612335899,laboratorio de analisis clinicos raul armando perez,161,Privado,no
51141192335693,laboratorio de analisis clinicos bedini,119,Privado,no
50500072361409,fundacion scherbovsky.-,7,Privado,no
50661542174570,puesto fijo don fabian,154,Provincial,no
51820632388899,laboratorio de analisis clinicos analytica,63,Privado,no
51420212354598,laboratorio analisis clinicos. dasso maria agustina,21,Privado,no
51140982335710,laboratorio de analisis clinicos ullrich,98,Privado,no
51300152343868,quintana julio enrique laboratorio de analisis clinicos,15,Privado,no
50620772371179,centro de salud nuestra señora lourdes,77,Privado,no
15020152319533,residencia del libertador,15,Privado,no
50661332174565,puesto sanitario pozo el bravo,133,Provincial,no
15140912335627,residencia geriatrica privada cocoon,91,Privado,no
50900842399144,consultorio de psicologia,84,Privado,no
51260772430011,departamento sanidad base aeronaval alte zar,77,FFAA/Seguridad,no
51140142335943,laboratorio de analisis clinicos luna,14,Privado,no
51068822319549,laboratorio de analisis clinicos romano,882,Privado,no
51140982335814,laboratorio de analisis clinicos medina,98,Privado,no
53063012120207,posta de vacunacion covid 19 de campaña -escuela e.s. n1 regimiento de patricios,301,Provincial,no
15060562320689,hogar nuevo amanecer,56,Privado,no
50140422336202,policonsultorios osecac,42,Privado,no
53065812020396,dispositivo de testeo covid 19 de campaña cruz roja argentina - sede necochea,581,Otros,no
15061752320700,geriatrico gabriela dimateo,175,Privado,no
15065602320414,hogar bet-el,560,Privado,no
50065182119842,centro integrador comunitario (cic) - santa clara del mar (mar chiquita),518,Provincial,no
51060422319971,laboratorio de analisis clinicos ibarra,42,Privado,no
15064122320665,hogar solares,412,Privado,no
15740562381027,residencia de adultos mayores amaneceres,56,Privado,no
51062032320105,laboratorio de analisis clinicos walter,203,Privado,no
15061262320500,el jardin de amanda,126,Privado,no
51500282361477,laboratorio sanes.-,28,Privado,no
53060352120117,posta de vacunacion covid 19 de campaña -escuela e.p. n32 martin fierro,35,Provincial,no
15140142335970,residencia geriatrica privada milito,14,Privado,no
15141612335983,residencia geriatrica privada hogar abuelos felices,161,Privado,no
50140212336300,centro medico privado - especialidades,21,Privado,no
50900842399153,centro integral lenguaje y audicion (cilya),84,Privado,no
50660282374609,galenos servicios medicos privados,28,Privado,no
51820632389010,laboratorio de analisis clinicos centro medico la plaza dra cavana,63,Privado,no
15067912320768,san bernardo ii,791,Privado,no
50740562381018,centro de neurologia y rehabilitacion cenyr,56,Privado,no
15063572320501,hogar paula,357,Privado,no
15061262320552,hogar geriatrico amanecer,126,Privado,no
53065683020347,posta de vacunacion covid 19 de campaña delegacion de moron - sadop,568,Provincial,no
50140982336261,centro medico privado alberdi,98,Privado,no
51501052361418,laboratorio yunes.-,105,Privado,no
50063362119926,extension territorial general lavalle,336,Provincial,no
53060142120217,posta de vacunacion covid 19 de campaña -escuela e.s. nº4,14,Provincial,no
51500212361413,argentina bioanalisis.-,21,Privado,no
50141472336280,tu lugar consultorios,147,Privado,no
50141332336250,oftalmologica san javier,133,Privado,no
15061752320701,hogar peñiel,175,Privado,no
50940142395555,consultorios privados dra. esteban,14,Privado,no
51820422388952,laboratorio de analisis clinicos dra valeria fabiana garrino,42,Privado,no
15068262320753,residencia sion,826,Privado,no
50140982336218,centro medico privado san basilio,98,Privado,no
50260772330022,consultorios integrados combe,77,Privado,no
50140142336316,consultorios medicos del centro de jubilados y pensionados de encotel,14,Privado,no
53064272020458,posta  vacunatorio de campaña covid 19 universidad unlam,427,Provincial,no
15066582320620,hogar de ancianos santa rosa srl,658,Privado,no
53062242120191,posta de vacunacion covid 19 de campaña -escuela e.s. n 4 jose l suarez,224,Provincial,no
53061192120184,posta de vacunacion covid 19 de campaña -escuela e.p. n 8 pesidente luis saenz peña,119,Provincial,no
50141402336178,centro medico privado san francisco salud consorcio de cooperacion,140,Privado,no
50140142336324,centro medico privado sanarte,14,Privado,no
15820212389013,holepam maria magdalena ll,21,Privado,no
14066582319953,hogar tia monica,658,Privado,no
53065472120853,vacunatorio de campaña covid 19 - club municipal volvere,547,Provincial,no
50420212154616,hospital de dia comunitario,21,Provincial,no
53064412720362,posta de vacunacion covid 19 de campaña - suteba,441,Provincial,no
51500842361492,"rodriguez, m. laboratorio de analisis clinicos.-",84,Privado,no
50460142355756,lobato marcelo daniel-consultorio odontologico,14,Privado,no
51140912336381,lace laboratorios raimondo,91,Privado,no
50900842399184,consultorio de odontologia fernandez,84,Privado,no
51820632389030,laboratorio de analisis clinicos bioq. jesica mierke,63,Privado,no
53065152120974,vacunatorio campaña covid 19- polideportivo diego armando maradona,515,Provincial,no
53060282121125,vacunatorio campaña covid 19- sociedad de fomento murphy,28,Provincial,no
53940142395597,ortepedia jainen,14,Privado,no
53066382120946,vacunatorio campaña covid 19 - vacunatorio km 46,638,Provincial,no
51065682320997,laboratorio dra. martinez,568,Privado,no
51100492124913,laboratorio de analisis clinicos y alta  complejidad. dr lencina nicolas,49,Provincial,no
53066582121025,posta de vacunacion covid 19 de campaña - combatientes de malvinas,658,Provincial,no
51064412321056,laboratorio ibarrolaza-pirrotti,441,Privado,no
53060562120921,vacunatorio campaña covid 19- centro de jubilados ingeniero withe,56,Provincial,no
53067703021051,dispositivo de testeo covid 19 de campaña cruz roja -sede san pedro,770,Otros,no
53061262120969,vacunatorio campaña covid 19-univ. nac. de lujan - sede campana,126,Provincial,no
53540982166199,vacunatorio hospital nivel i san ignacio dr. heberto valdovinos,98,Provincial,no
51501052361518,signa imagenes medicas - san rafael.-,105,Privado,no
51064412321741,musculoskeletal health center group,441,Privado,no
53140142336395,centro de inmunizaciones cordoba,14,Privado,no
50260212330101,centro oftalmologico dr pachecho,21,Privado,no
53900072199201,nodo vacunacion por covid-19 burruyacu 2,7,Provincial,no
50380212351200,medicina laboral  prevemedic,21,Privado,no
53901192199216,nodo de vacunacion por covid-19 yerba buena,119,Provincial,no
53900842399438,servicio de traslado programado guerrero,84,Privado,no
15500282361547,hogar modelo renacimiento.-,28,Privado,no
53900072199200,nodo de vacunacon por covid-19 burruyacu,7,Provincial,no
51820492389142,laboratorio de analisis clinicos pmlab,49,Privado,no
50260212330117,biomolecular cells,21,Privado,no
50501052361562,centro odontologico face.-,105,Privado,no
53061612121706,vacunatorio campaña vociv 19- cine teatro italia,161,Provincial,no
52260352330150,fisiokinesic,35,Privado,no
50700282378512,policonsultorios clinica azul,28,Privado,no
50460142355789,centro integral sentidos,14,Privado,no
15060352321601,el rosario,35,Privado,no
51067632121733,laboratorio de analisis clinicos dr. sebastian pochettino,763,Provincial,no
50500912361595,ottaviani laboratorio.-,91,Privado,no
51820772389067,laboratorio de analisis clinicos sanchez lab.,77,Privado,no
51063572321427,instituto radiologico mar del plata s.r.l,357,Privado,no
52820842389119,centro de dialisis nefrosur terapias renales,84,Privado,no
50062662221523,centro de bromatologia y zoonosis - municipalidad de exaltacion de la cruz,266,Municipal,no
52064272321203,nuevo amanecer,427,Privado,no
50900842399440,consultorio odontologico silva,84,Privado,no
53660282374645,hausa servicio de internacion domiciliaria,28,Privado,no
53900842399495,servico de traslado programado carrizo,84,Privado,no
50900842399509,consultorio medico vallejo,84,Privado,no
53900142199218,nodo de vacunacion por covid-19 cruz alta,14,Provincial,no
51066232321304,laboratorio de analisis clinicos pagano - nocelli,623,Privado,no
50067782321411,cidi group,778,Privado,no
53062742121573,vacunatorio campaña covid 19 - sociedad de fomento la carolina,274,Provincial,no
53060352121574,vacunatorio campaña covid 19 - centro de jubilados petalos de vida,35,Provincial,no
53820842189083,vacunatorio de campaña covid 19 la rural ala a,84,Provincial,no
53580352368652,sampe medicina para empresas,35,Privado,no
14060562321358,centro de cirugia urologica de alta complejidad,56,Privado,no
13068402321426,fundacion desde la raiz,840,Privado,no
15068822221449,hogar la buena compañia,882,Municipal,no
50900842399236,consultorio de psiclogia sanchez,84,Privado,no
50460142355775,centro oftalmologico sur,14,Privado,no
51061822321244,laboratorio de analisis clinicos rauch-montivero,182,Privado,no
15063712321270,residencia geriatrica libertad,371,Privado,no
50740562381048,cenor centro de terapia radiante,56,Privado,no
50140142236392,centro de salud n° 99 - barrio los robles -,14,Municipal,no
53067702121361,dispositivo de testeo covid 19 de campaña - consultorios amarillos san pedro,770,Provincial,no
53700282378503,internacion domiciliaria garder salud id sas,28,Privado,no
52066582021179,union de padres de hijos atipicos,658,Nacional,no
53900842399797,servicio de traslado programado tejerizo,84,Privado,no
50900842399613,consultorio odontologico crotte,84,Privado,no
50061052221788,centro de salud municipal nuestra señora del rosario,105,Municipal,no
50260772330303,servicio de hemoterapia austral,77,Privado,no
50900842399772,centro de litiasis tucuman celit,84,Privado,no
52100492324950,laser noa,49,Privado,no
53064412121684,covid 19 de campaña educacion - colegio bernardino rivadavia,91,Provincial,no
53061753021883,posta vacunatorio covid 19 de campaña - sindicato de luz y fuerza,175,Otros,no
50900142399661,consultorio de psicologia,14,Privado,no
53820842389227,vacunatorio de campaña covid 19 general motors argentina,84,Privado,no
50900842399766,consultorio psicologico,84,Privado,no
50900842399798,centro interdiciplinario guillermo abril c.i.g.a,84,Privado,no
50900842399782,consultorio odontologico ramayo,84,Privado,no
50900142399739,consultorio odontologico argentier,14,Privado,no
53063712121765,posta vacunatorio campaña covid- centro de jubilados y pensionados vivir para servir,371,Provincial,no
51140492336696,laboratorio de analisis clinicos sanchez karina,49,Privado,no
50500632361596,centro medico cervantes.-,63,Privado,no
51064342321792,laboratorio rujinscki,434,Privado,no
50900702399729,consultorio odontologico logarzo,70,Privado,no
50500212361673,c.p.a. gynecologists and managment.-,21,Privado,no
14064272321682,rehabilitacion san jeronimo,427,Privado,no
53020032319659,salud del valle,3,Privado,no
52062522321873,moebius,252,Privado,no
53060912121720,covid 19 de campaña educacion - instituto dr. eduardo braun menendez,91,Provincial,no
50900982399786,consultorio odontologico el sauce,98,Privado,no
53260212330269,ataraxia,21,Privado,no
50500072361610,c.p.a. dental group.-,7,Privado,no
10580352367004,clinica pasteur sa,35,Privado,si
50260072129087,centro de salud aristarain,7,Provincial,no
50540282365669,eurosalud,28,Privado,no
52060582303593,centro de dia ta.p.qui.,658,Privado,no
50061262303599,instituto de la mujer centro medico sh,126,Privado,no
50140422231524,dispensario municipal de ausonia dr. hilcio weihmuller,42,Municipal,no
50820492184576,centro de salud berna,49,Provincial,no
50740562380225,centro medico odontologico sagrado corazon,56,Privado,no
53660282373573,semtex - servicio de medicina del trabajo externo,28,Privado,no
52060352304026,centro de rehabilitacion funcional,35,Privado,no
50861892192350,puesto sanitario monte rico (campo gallo),189,Provincial,no
50661542173110,centro de salud animana,154,Provincial,no
51900842396577,labcye s.h. luna claraso,84,Privado,no
50220362126233,centro de salud el palmar,36,Provincial,no
50020012316015,centro medico (grupo medico rostagno),2,Privado,no
50060582303755,sanatorio quilmes sa consultorios externos,658,Privado,no
50501052158508,c.a.p.s. 109 las malvinas.-,105,Provincial,no
50064082305331,centro medico ruben dario salud,408,Privado,no
10460282155012,hospital distrital guandacol,28,Provincial,no
50900842196306,caps republica de italia,84,Provincial,no
50900842196145,caps barrio jardin,84,Provincial,no
50900842196166,caps el bosque,84,Provincial,no
10661402173059,hospital melchora f. de cornejo,140,Provincial,si
50860142192151,puesto sanitario pozo limpio (santos lugares),14,Provincial,no
50900842196235,caps 25 de mayo,84,Provincial,no
50064272304221,urodiagnostico,427,Privado,no
50660282373093,cemeq o.r.l./ctro. medico quirurgico de o.r.l.),28,Privado,no
51500072357415,"rossi, a. bioquimica.-",7,Privado,no
10660282173072,hospital señor del milagro,28,Provincial,no
50140982231572,puesto sanitario las albahacas,98,Municipal,no
51700282377345,laboratorio de analisis clinicos laboratorios padilla pelaez,28,Privado,no
10661612173042,hospital  juan carlos davalos,161,Provincial,no
50780142183033,centro de salud barrio mar del plata,14,Provincial,no
51060282303773,instituto roenthal,28,Privado,no
51064342303775,instituto roenthal,434,Privado,no
52740492380252,clinica privada italia srl - consultorios externos,49,Privado,no
10780142183010,hospital distrital puerto deseado,14,Provincial,no
10700562377001,centro de salud con internacion de dia de minas argentinas s.a.,56,Privado,no
10661472173057,hospital joaquin corbalan,147,Provincial,no
10740422180013,hospital moni haymoff de fortuna,42,Provincial,no
50740352380183,centro integral de la vision srl,35,Privado,no
50541122165190,c.a.p.s. santa rosa,112,Provincial,no
50064412201322,centro de salud n° 40 de la plata,441,Municipal,no
50065152201558,consultorio dominguez r.,515,Municipal,no
50820842284965,centro de salud santa lucia - rosario,84,Municipal,no
50820842284444,centro de especialidades medicas ambulatorias (cemar),84,Municipal,no
50620422170131,centro de salud cuatro esquinas,42,Provincial,no
50661472173386,puesto sanitario evita - villa lola,147,Provincial,no
51901192396627,laboratorio de analisis clinicos chiarello guersman,119,Privado,no
50140492231389,caps copacabana,49,Municipal,no
50180072239228,juan ramon vidal,7,Municipal,no
50821332184720,centro de salud golondrina,133,Provincial,no
50065152201564,consultorio medico los polvorines centro,515,Municipal,no
15380212350051,residencia psicogeriatrica san agustin s.a.,21,Privado,no
50900842396365,centro de medicina deportiva,84,Privado,no
14020012315289,clinica santa catalina  (d),3,Privado,no
50900842396376,centro neurologico tucuman s.r.l. centuc,84,Privado,no
51820842385691,laboratorio analisis clinicos dra. l. fernandez,84,Privado,no
10066022200243,hospital menor villalonga,602,Municipal,no
50820842284644,centro de salud dr. bernardo houssay,84,Municipal,no
50820842184729,samco ibarlucea,84,Provincial,no
50820842184481,centro de salud albarellos,84,Provincial,no
50180212139122,caps v dr montaña dr monti,21,Provincial,no
50860702192133,puesto sanitario el pirucho (km 14) (bandera bajada),70,Provincial,no
50740072180053,caps balde escudero,7,Provincial,no
50820982184616,centro de salud colonia duran,98,Provincial,no
50060912202465,unidad sanitaria nº 1 dr. j. sabato,91,Municipal,no
50660562173135,centro de salud mision tapietes,56,Provincial,no
50660632173436,puesto sanitario pampa grande,63,Provincial,no
13064412100614,hospital interzonal de agudos y cronicos dr. alejandro korn,441,Provincial,si
50660562173480,puesto sanitario tobantirenda,56,Provincial,no
50660702173404,puesto sanitario la mesada,70,Provincial,no
50900842896357,centro medico (mudop) oftal.-gineco.-pedia.-clin. gral-cardio.,84,Mutual,no
50100982124233,establecimiento sanitario periferico las cañas,98,Provincial,no
50300842142165,c.a.p.s.   antartida argentina,84,Provincial,no
50660562173428,puesto sanitario madrejones,56,Provincial,no
50300842142235,c.a.p.s.  dr. fontanetto,84,Provincial,no
10820492184081,nuevo hospital central  olga stucky de rizzi de reconquista,49,Provincial,si
50062702201326,centro de salud nº 5,270,Municipal,no
10020012315236,sanatorio colegiales s.a.,13,Privado,si
50620072170110,centro de salud barrio guido,7,Provincial,no
50820702184723,centro de salud grutly sur,70,Provincial,no
50820702184600,centro de salud ceferino namuncara - esperanza,70,Provincial,no
50820702184876,centro de salud nuevo torino,70,Provincial,no
50180212239437,saps santiago lorenzo,21,Municipal,no
50660072173417,puesto sanitario las tortugas,7,Provincial,no
50860352192460,upa nº 1 bº el cruce,35,Provincial,no
10220432126053,hospital dr. moreno setuvi,43,Provincial,no
50460282155169,caps los patillos,28,Provincial,no
51820422385601,laboratorio analisis clinicos dr. v. pierabella,42,Privado,no
13820842384279,comunidad terapeutica asociacion civil programa andres rosario,84,Privado,no
50900842396362,centro medico odontologico lamadrid,84,Privado,no
52380212350994,internistas s.r.l.,21,Privado,no
50820632184497,samco de  arroyo aguiar,63,Provincial,no
50820632184582,centro de salud campo andino,63,Provincial,no
50820632184759,centro de salud la guardia,63,Provincial,no
50820632185000,centro de salud constituyentes (ex villa laura),63,Provincial,no
50660562173395,puesto sanitario hickman,56,Provincial,no
10620422370001,clinica central s.a.,42,Privado,no
10620422770047,sanatorio del sindicato del personal de industrias quimicas,42,Obra social,no
10181542139022,hospital  dr. jose rodolfo piñeiro loreto,154,Provincial,no
10065322300030,clinica nueva cruz azul,532,Privado,si
50300282342477,liga argentina de lucha contra el cancer - lalcec,28,Privado,no
50900982196116,caps colalao del valle,98,Provincial,no
50380142150124,puesto el ceibal (5),14,Provincial,no
51820842385753,laboratorio analisis clinicos dra. n. b. fernandez,84,Privado,no
50380282150161,caps la merced (19),28,Provincial,no
10020012215210,hospital general de agudos dr. enrique tornu,15,Municipal,si
10064412100399,hospital zonal general de agudos dr. ricardo gutierrez,441,Provincial,no
51820842385658,laboratorio analisis clinicos dra. e. cisaruk,84,Privado,no
10065602300073,sanatorio clinica privada alcorta,560,Privado,si
50500632157240,c.a.p.s. 039 ugarteche.-,63,Provincial,no
50660492173336,puesto sanitario cobos,49,Provincial,no
51820282385546,laboratorio analisis clinicos dr. l. a. bianucci,28,Privado,no
10066932200314,hospital municipal dr. ramon carrillo - roque perez,693,Municipal,no
10821332184181,samco margarita,133,Provincial,no
50820842385382,consultorios externos sanatorio parque fisherton,84,Privado,no
50580422167102,puesto sanitario naunauco,42,Provincial,no
50820632385257,consultorio dr. carlos bruno aeberhardt,63,Privado,no
10820352184164,hospital de helvecia,35,Provincial,no
50100142124212,establecimiento sanitario periferico jorge withman,14,Provincial,no
50260142129206,puesto sanitario cerro radal,14,Provincial,no
50260142129218,puesto sanitario entre rios,14,Provincial,no
51260212329274,centro medico infantil rada tilly,21,Privado,no
50821122184911,centro de salud ramayon,112,Provincial,no
10820142184126,samco dr. juan basilio bianco de berabevu,14,Provincial,no
50500632157297,c.a.p.s. 036 carrizal de arriba.-,63,Provincial,no
10220142326014,clinica s.a.l.l.u.d. s.r.l.,14,Privado,no
12140142131345,hospital materno neonatal,14,Provincial,si
50820212184653,centro de salud dr. jose ismael costa,21,Provincial,no
50740632180109,caps las aguadas,63,Provincial,no
10066512200341,hospital municipal de villa iris,651,Municipal,no
52140142331604,centro de flebologia never rosli,14,Privado,no
10064272300063,clinica modelo los cedros sa,427,Privado,no
10062602300067,clinica monte grande,260,Privado,no
50500842257220,centro municipal de salud 317 la verde.-,84,Municipal,no
50820352184583,centro de salud campo del medio,35,Provincial,no
10061122300481,sanatorio santa rosa sa,112,Privado,no
53780212383178,servicio de traslado medico - servicom s.r.l,21,Privado,no
10020012315228,instituto dupuytren de traumatologia y ortopedia s.a.,5,Privado,si
50500562157190,c.a.p.s. 131 lagunitas,56,Provincial,no
10821122184197,samco san justo,112,Provincial,no
50380942150150,caps huacalera (18),94,Provincial,no
52340142347199,crif s.r.l.,14,Privado,no
50380352150296,cic n° 2 (12),35,Provincial,no
50461122155126,caps valle hermoso,112,Provincial,no
50380702150129,puesto el fuerte (15),70,Provincial,no
10340352147044,hospital provincial ibarreta,35,Provincial,no
50064272206503,unidad sanitaria nº 19,427,Municipal,no
50900912096410,cic niogasta,91,Provincial,no
50620842170124,centro de salud chipauquil,84,Provincial,no
10066482100217,hospital dra. cecilia grierson,648,Provincial,si
10064972300446,sanatorio clinica san jose obrero,497,Privado,no
50062522201189,centro de salud alfredo villar,252,Municipal,no
10620072370007,clinica viedma s.a.,7,Privado,no
51860632392508,laboratorio de analisis clinicos dr. j. l. hernandez,63,Privado,no
51820842385811,laboratorio analisis clinicos dres. d. y m. valero,84,Privado,no
50900142196281,centro de salud los pereyra,14,Provincial,no
50068612202002,centro de atencion primaria de la salud uap dr. negrete,861,Municipal,no
51300982342518,sala de diagnostico por imagenes centro de diagnostico por imagenes de alta complejidad,98,Privado,no
50060982201610,dispensario tetamanti,98,Municipal,no
50300152142182,centro de salud barrio leoncio luque,15,Municipal,no
51820842385559,laboratorio analisis clinicos dr. o. carabantes,84,Privado,no
51860772392491,laboratorio de analisis clinicos dr. juan c. elean,77,Privado,no
50820842385113,centro medico ipam - consultorios externos,84,Privado,no
10141612231161,hospital dr. alfredo garimaldi,161,Municipal,no
50580912167066,centro de salud barrio la falda,91,Provincial,no
10180492139003,centro de salud pueblo libertador,49,Provincial,no
10620422170010,hospital area programa campo grande,42,Provincial,no
52340142347198,nefrologia integral s.r.l,14,Privado,no
52101122324339,centro de radioterapia y oncologia (fundacion dr. jose guido jalil),112,Privado,no
50068822106691,sala de prim aux union vecinal bº san miguel,882,Municipal,no
50900772196399,cic colonia 13,77,Provincial,no
50180702239448,caps villa vital,70,Municipal,no
50180702239177,cic norte,70,Municipal,no
50180912239361,sala itati (santa lucia),91,Municipal,no
50580702167095,centro de salud las piedritas,70,Provincial,no
50064412202505,unidad sanitaria n° 14 de la plata,441,Municipal,no
12140982231344,fundacion maternidad hortensia gardey de kowalk,98,Municipal,no
50820632385273,consultorio dr. juan l. guinle,63,Privado,no
10140562231223,hospital municipal reduccion,56,Municipal,no
10300702342105,clinica mayo,70,Privado,no
10140142431156,hospital aeronautico cordoba,14,FFAA/Seguridad,si
50900632196170,caps el manantial,63,Provincial,no
50180212339264,policonsultorio centro de jubilados y pensionados de corrientes,21,Privado,no
50900212196141,caps arcadia,21,Provincial,no
50260842129196,puesto sanitario aldea apeleg,84,Provincial,no
50260982129116,centro de salud laura vicuña,98,Provincial,no
50300562342414,consultorio medico centro oftalmologico balbi - bugnone,56,Privado,no
50020012115357,cesac nº 23,5,Municipal,no
50020012115362,cesac nº 29,8,Municipal,no
50020012115402,cmb nº 24,4,Municipal,no
13300212342125,clinica sistema de salud mental - sisame,21,Privado,no
52020012315646,centro de kinesiologia y rehabilitacion fisiosport,2,Privado,no
10221192326005,clinica cuccioletta,119,Privado,no
50060912202512,unidad sanitaria n° 15 de berazategui,91,Municipal,no
50065602202055,unidad sanitaria amancio alcorta,560,Municipal,no
10300912142055,hospital nuestra señora del carmen,91,Provincial,no
51820842385880,laboratorio de analisis clinicos dras. m. martinez y s. juarez,84,Privado,no
50900842396248,centro de dia educativo terapeutico marckay,84,Privado,no
50900842396238,cardiologia intervencionista modelo s.r.l.,84,Privado,no
50220702126353,centro de salud lote 31 pampa oculta,70,Provincial,no
50860492192342,puesto sanitario (capital rural sur) maquito.,49,Provincial,no
50221332126237,centro de salud el paraisal,133,Provincial,no
50860702192419,puesto sanitario villa figueroa,70,Provincial,no
51820842385737,laboratorio analisis clinicos dra. mistal,84,Privado,no
50820702385291,consultorio dr. victor machado,70,Privado,no
14065682300644,clinica privada de cirugia ocular,568,Privado,no
50221402126406,centro de salud paralelo 28,140,Provincial,no
50064902202821,unidad sanitaria santa marta,490,Municipal,no
50064122201101,centro asistencial trailer barrio piñeiro,412,Municipal,no
50861262292101,caps municipal barrio raul alfonsin (municipalidad de ojo de agua),126,Municipal,no
50940072395034,centro medico integral de salud,7,Privado,no
50221402326574,policonsultorio - ayacucho 398,140,Privado,no
52062602303044,centro de dialisis fresenius medical care s.a   .( de esteban echeverria),260,Privado,no
50066022201804,sala de primeros auxilios cardenal cagliaro,602,Municipal,no
50061262201141,centro de atencion primaria de la salud n° 3 de campana,126,Municipal,no
50064202201111,centro de atencion primaria las quintas,420,Municipal,no
50580352167107,centro de salud progreso,35,Provincial,no
50068052202161,centro de salud rio carapachay,805,Municipal,no
50065322201139,centro de atencion primaria de la salud martin guemes,532,Municipal,no
50580352367172,consultorios odontologicos karson,35,Privado,no
14500072357072,clinica sananes.-,7,Privado,no
50065882201774,sala albert sabin,588,Municipal,no
15060562301016,residencia geriatrica laura vicuña,56,Privado,no
50060352202248,unidad sanitaria dr raul salvarredy,35,Municipal,no
50060352201771,puesto sanitario san martin de porres,35,Municipal,no
50500562157302,c.a.p.s. 047 san jose.-,56,Provincial,no
50140842231535,dispensario municipal dr. americo molina,84,Municipal,no
50064972201353,centro de salud san francisco,497,Municipal,no
50900842896355,centro medico medenac,84,Mutual,no
50064122202267,unidad sanitaria el ombu,412,Municipal,no
50066382201188,centro de salud agustoni enfermera juana c. ataide,638,Municipal,no
10300282142074,hospital san vicente,28,Provincial,no
51820492385724,laboratorio analisis clinicos dra. mansilla de ricce,49,Privado,no
50220072126447,centro de salud santa cruz,7,Provincial,no
50065322201144,centro de atencion primaria de la salud san francisco,532,Municipal,no
15061472200678,asilo y unidad sanitaria dr. albert schweitzer,147,Municipal,no
50340282147104,centro de salud bolsa palomo,28,Provincial,no
15068262300976,los horneros,826,Privado,no
50861472192209,puesto sanitario amicha (hosp termas),147,Provincial,no
50064272201769,unidad de salud monseñor bufano,427,Municipal,no
50820842385058,centro de prestaciones medicas cepreme s.a.,84,Privado,no
50100912124147,establecimiento sanitario periferico enfermeria la hoyada,91,Provincial,no
50101052124178,establecimiento sanitario periferico de enfermeria san jose,105,Provincial,no
50060282301534,cimfyr sur policlinica,28,Privado,no
50062242201591,dispensario barrio del pito,224,Municipal,no
11064412100536,hospital zonal de agudos especializado en pediatria sor maria ludovica,441,Provincial,si
14062242300673,instituto oftalmologico del noroeste sa,224,Privado,no
10421332153043,establecimiento asistencial virgilio tedin uriburu,133,Provincial,no
50068052201747,posta esperanza,805,Municipal,no
50061262201483,centro periferico n° 2 de campana,126,Municipal,no
50068542202857,unidad sanitaria valdes,854,Municipal,no
10421052153035,establecimiento asistencial gobernador centeno,105,Provincial,si
50221262126460,centro de salud tres horquetas,126,Provincial,no
50066232202947,2 de abril,623,Municipal,no
50060562201936,sala medica grunbein,56,Municipal,no
